datesold,price,propertyType,bedrooms
2/16/12 0:00,392000,house,3
2/16/12 0:00,445000,house,3
2/16/12 0:00,480000,house,3
2/16/12 0:00,555000,house,4
2/17/12 0:00,405000,house,3
2/17/12 0:00,469950,house,3
2/17/12 0:00,475000,house,4
2/17/12 0:00,539000,house,4
2/17/12 0:00,800000,house,5
2/17/12 0:00,830000,house,3
2/18/12 0:00,430000,house,3
2/18/12 0:00,606000,house,3
2/18/12 0:00,1008000,house,4
2/20/12 0:00,405000,house,3
2/20/12 0:00,420000,house,3
2/20/12 0:00,430000,house,4
2/20/12 0:00,430000,house,3
2/20/12 0:00,439000,house,3
2/20/12 0:00,465000,house,3
2/20/12 0:00,482500,house,4
2/20/12 0:00,511000,house,3
2/20/12 0:00,520000,house,4
2/20/12 0:00,530000,house,4
2/20/12 0:00,550000,house,4
2/20/12 0:00,560000,house,4
2/20/12 0:00,565000,house,3
2/20/12 0:00,640000,house,3
2/20/12 0:00,685000,house,4
2/21/12 0:00,445000,house,3
2/21/12 0:00,472000,house,3
2/21/12 0:00,475000,house,3
2/21/12 0:00,485000,house,3
2/21/12 0:00,500000,house,4
2/21/12 0:00,549000,house,3
2/21/12 0:00,560000,house,3
2/21/12 0:00,578000,house,4
2/21/12 0:00,599000,house,4
2/21/12 0:00,690000,house,3
2/21/12 0:00,736000,house,3
2/22/12 0:00,370500,house,3
2/22/12 0:00,448000,house,3
2/22/12 0:00,460000,house,3
2/22/12 0:00,625000,house,5
2/22/12 0:00,635000,house,4
2/22/12 0:00,688000,house,4
2/23/12 0:00,450000,house,3
2/23/12 0:00,469000,house,3
2/23/12 0:00,537000,house,4
2/23/12 0:00,560000,house,4
2/23/12 0:00,810000,house,5
2/24/12 0:00,395000,house,3
2/24/12 0:00,445000,house,2
2/24/12 0:00,461000,house,3
2/24/12 0:00,515000,house,3
2/24/12 0:00,539000,house,3
2/24/12 0:00,540000,house,4
2/24/12 0:00,610000,house,4
2/24/12 0:00,625000,house,5
2/25/12 0:00,697000,house,3
2/27/12 0:00,540000,house,4
2/28/12 0:00,420000,house,3
2/28/12 0:00,431000,house,3
2/28/12 0:00,498000,house,4
2/28/12 0:00,530000,house,3
2/28/12 0:00,572500,house,3
2/28/12 0:00,755000,house,4
2/29/12 0:00,370000,house,3
2/29/12 0:00,415000,house,3
2/29/12 0:00,452000,house,3
2/29/12 0:00,790000,house,4
3/1/12 0:00,365000,house,3
3/1/12 0:00,475000,house,3
3/1/12 0:00,495000,house,3
3/1/12 0:00,640000,house,4
3/1/12 0:00,682500,house,5
3/1/12 0:00,747500,house,4
3/2/12 0:00,360000,house,3
3/2/12 0:00,378000,house,3
3/2/12 0:00,516500,house,3
3/2/12 0:00,580000,house,4
3/2/12 0:00,599000,house,4
3/2/12 0:00,607000,house,5
3/2/12 0:00,614000,house,2
3/2/12 0:00,620000,house,4
3/2/12 0:00,1300000,house,4
3/3/12 0:00,375000,house,3
3/3/12 0:00,496000,house,3
3/3/12 0:00,995000,house,4
3/5/12 0:00,370000,house,3
3/5/12 0:00,396000,house,3
3/5/12 0:00,435000,house,3
3/5/12 0:00,463000,house,3
3/5/12 0:00,538000,house,5
3/5/12 0:00,559950,house,4
3/6/12 0:00,440000,house,3
3/6/12 0:00,450000,house,3
3/6/12 0:00,535000,house,4
3/6/12 0:00,615000,house,4
3/6/12 0:00,617000,house,4
3/7/12 0:00,353000,house,3
3/7/12 0:00,440000,house,3
3/7/12 0:00,446000,house,3
3/7/12 0:00,470000,house,3
3/7/12 0:00,510000,house,2
3/7/12 0:00,515000,house,4
3/7/12 0:00,529000,house,4
3/7/12 0:00,615000,house,4
3/7/12 0:00,796000,house,4
3/7/12 0:00,855000,house,5
3/8/12 0:00,380000,house,3
3/8/12 0:00,445000,house,3
3/8/12 0:00,490000,house,4
3/8/12 0:00,495000,house,4
3/8/12 0:00,510000,house,4
3/8/12 0:00,535000,house,4
3/8/12 0:00,560000,house,4
3/9/12 0:00,378000,house,3
3/9/12 0:00,428000,house,3
3/9/12 0:00,450000,house,3
3/9/12 0:00,470000,house,3
3/9/12 0:00,518000,house,4
3/9/12 0:00,575000,house,5
3/9/12 0:00,610000,house,4
3/9/12 0:00,635000,house,4
3/10/12 0:00,416500,house,3
3/10/12 0:00,710000,house,3
3/13/12 0:00,405000,house,3
3/13/12 0:00,435000,house,4
3/13/12 0:00,490000,house,4
3/13/12 0:00,590000,house,4
3/14/12 0:00,433500,house,3
3/14/12 0:00,495000,house,4
3/14/12 0:00,651000,house,5
3/15/12 0:00,350000,house,3
3/15/12 0:00,366000,house,3
3/15/12 0:00,445000,house,3
3/15/12 0:00,450000,house,3
3/15/12 0:00,458000,house,3
3/15/12 0:00,505000,house,3
3/15/12 0:00,560000,house,4
3/15/12 0:00,803000,house,3
3/16/12 0:00,405250,house,3
3/16/12 0:00,422000,house,3
3/16/12 0:00,500000,house,4
3/16/12 0:00,615000,house,4
3/16/12 0:00,632000,house,3
3/16/12 0:00,1980000,house,4
3/17/12 0:00,440000,house,3
3/17/12 0:00,455000,house,4
3/17/12 0:00,470000,house,3
3/17/12 0:00,520000,house,3
3/17/12 0:00,680000,house,4
3/17/12 0:00,820000,house,3
3/17/12 0:00,905000,house,4
3/19/12 0:00,295000,house,1
3/19/12 0:00,385000,house,3
3/19/12 0:00,390000,house,1
3/19/12 0:00,490000,house,3
3/19/12 0:00,510000,house,3
3/19/12 0:00,540000,house,4
3/19/12 0:00,561000,house,4
3/19/12 0:00,750000,house,3
3/19/12 0:00,970000,house,2
3/19/12 0:00,1060000,house,4
3/20/12 0:00,377500,house,3
3/20/12 0:00,410000,house,4
3/20/12 0:00,420000,house,3
3/20/12 0:00,660000,house,4
3/21/12 0:00,380000,house,3
3/21/12 0:00,399000,house,3
3/21/12 0:00,475000,house,3
3/21/12 0:00,475500,house,3
3/21/12 0:00,590000,house,3
3/22/12 0:00,420000,house,4
3/22/12 0:00,425000,house,2
3/22/12 0:00,480000,house,3
3/22/12 0:00,540000,house,3
3/22/12 0:00,625000,house,4
3/22/12 0:00,870000,house,4
3/23/12 0:00,380000,house,3
3/23/12 0:00,389000,house,3
3/23/12 0:00,405000,house,3
3/23/12 0:00,435000,house,3
3/23/12 0:00,532000,house,3
3/23/12 0:00,635000,house,4
3/24/12 0:00,600000,house,3
3/24/12 0:00,910000,house,5
3/24/12 0:00,1110000,house,3
3/24/12 0:00,1380000,house,3
3/26/12 0:00,440000,house,3
3/26/12 0:00,443000,house,3
3/26/12 0:00,449000,house,3
3/26/12 0:00,455000,house,3
3/26/12 0:00,760000,house,4
3/27/12 0:00,416000,house,3
3/27/12 0:00,425000,house,3
3/27/12 0:00,452000,house,3
3/27/12 0:00,473000,house,4
3/27/12 0:00,1010000,house,5
3/28/12 0:00,430000,house,3
3/28/12 0:00,475000,house,4
3/28/12 0:00,485000,house,4
3/28/12 0:00,520000,house,5
3/28/12 0:00,607000,house,4
3/28/12 0:00,710000,house,5
3/29/12 0:00,355000,house,2
3/29/12 0:00,480000,house,3
3/29/12 0:00,510000,house,3
3/29/12 0:00,573000,house,4
3/29/12 0:00,614000,house,3
3/29/12 0:00,632500,house,3
3/29/12 0:00,640000,house,4
3/29/12 0:00,811000,house,4
3/29/12 0:00,880000,house,4
3/30/12 0:00,400000,house,3
3/30/12 0:00,490000,house,3
3/30/12 0:00,499000,house,4
3/30/12 0:00,535000,house,4
3/30/12 0:00,565000,house,4
3/30/12 0:00,585000,house,5
3/30/12 0:00,640000,house,4
3/30/12 0:00,1525000,house,4
3/31/12 0:00,435000,house,3
3/31/12 0:00,450000,house,3
3/31/12 0:00,460000,house,3
3/31/12 0:00,485000,house,3
3/31/12 0:00,562000,house,3
3/31/12 0:00,1045000,house,3
4/2/12 0:00,425000,house,3
4/2/12 0:00,430000,house,3
4/2/12 0:00,495000,house,4
4/2/12 0:00,528000,house,4
4/3/12 0:00,366000,house,3
4/3/12 0:00,464000,house,4
4/3/12 0:00,610000,house,4
4/3/12 0:00,611000,house,3
4/4/12 0:00,375000,house,3
4/4/12 0:00,390000,house,3
4/4/12 0:00,394000,house,3
4/4/12 0:00,396991,house,3
4/4/12 0:00,397500,house,1
4/4/12 0:00,419000,house,3
4/4/12 0:00,450000,house,4
4/4/12 0:00,470000,house,3
4/4/12 0:00,496000,house,4
4/4/12 0:00,547000,house,3
4/5/12 0:00,365000,house,3
4/5/12 0:00,371000,house,3
4/5/12 0:00,565000,house,3
4/5/12 0:00,605000,house,4
4/5/12 0:00,657500,house,5
4/5/12 0:00,720000,house,4
4/5/12 0:00,735000,house,4
4/5/12 0:00,937500,house,5
4/5/12 0:00,1295000,house,5
4/6/12 0:00,963000,house,3
4/10/12 0:00,380000,house,3
4/10/12 0:00,411000,house,3
4/10/12 0:00,415000,house,3
4/10/12 0:00,442000,house,3
4/10/12 0:00,540000,house,4
4/11/12 0:00,398000,house,1
4/11/12 0:00,416000,house,3
4/11/12 0:00,470500,house,3
4/11/12 0:00,535000,house,3
4/11/12 0:00,550000,house,4
4/11/12 0:00,615000,house,4
4/11/12 0:00,620000,house,3
4/11/12 0:00,869777,house,4
4/12/12 0:00,480000,house,3
4/12/12 0:00,520000,house,3
4/12/12 0:00,680000,house,3
4/13/12 0:00,395000,house,3
4/13/12 0:00,450000,house,3
4/13/12 0:00,460000,house,3
4/13/12 0:00,600000,house,3
4/14/12 0:00,395000,house,4
4/14/12 0:00,510000,house,3
4/14/12 0:00,900000,house,5
4/14/12 0:00,901000,house,3
4/14/12 0:00,960000,house,2
4/16/12 0:00,445000,house,4
4/16/12 0:00,445000,house,3
4/16/12 0:00,625000,house,3
4/17/12 0:00,480000,house,3
4/17/12 0:00,522000,house,4
4/17/12 0:00,575000,house,3
4/17/12 0:00,610000,house,4
4/17/12 0:00,690000,house,4
4/18/12 0:00,314950,house,1
4/18/12 0:00,395000,house,3
4/18/12 0:00,500000,house,3
4/18/12 0:00,627000,house,4
4/19/12 0:00,374000,house,3
4/19/12 0:00,400000,house,3
4/19/12 0:00,420000,house,3
4/19/12 0:00,467500,house,3
4/19/12 0:00,487000,house,4
4/19/12 0:00,531750,house,3
4/19/12 0:00,553500,house,4
4/19/12 0:00,653000,house,4
4/20/12 0:00,423000,house,3
4/20/12 0:00,440000,house,3
4/20/12 0:00,490000,house,4
4/20/12 0:00,520000,house,3
4/20/12 0:00,520000,house,4
4/21/12 0:00,440000,house,5
4/21/12 0:00,499000,house,3
4/23/12 0:00,365000,house,3
4/23/12 0:00,435000,house,3
4/23/12 0:00,525000,house,4
4/23/12 0:00,595000,house,4
4/23/12 0:00,695000,house,4
4/23/12 0:00,800000,house,3
4/24/12 0:00,444000,house,3
4/25/12 0:00,366000,house,3
4/26/12 0:00,412550,house,3
4/26/12 0:00,420000,house,3
4/26/12 0:00,470000,house,3
4/26/12 0:00,489000,house,4
4/26/12 0:00,509000,house,4
4/27/12 0:00,441000,house,3
4/27/12 0:00,538500,house,4
4/27/12 0:00,545000,house,3
4/27/12 0:00,775000,house,4
4/27/12 0:00,1900000,house,5
4/28/12 0:00,480000,house,4
4/28/12 0:00,495000,house,4
4/28/12 0:00,535000,house,4
4/28/12 0:00,710000,house,2
4/30/12 0:00,500000,house,3
4/30/12 0:00,542500,house,5
5/1/12 0:00,400000,house,3
5/1/12 0:00,445000,house,3
5/1/12 0:00,477000,house,3
5/1/12 0:00,568000,house,4
5/1/12 0:00,600000,house,4
5/2/12 0:00,450000,house,3
5/3/12 0:00,398000,house,3
5/3/12 0:00,414000,house,4
5/3/12 0:00,461000,house,3
5/3/12 0:00,490000,house,3
5/3/12 0:00,515000,house,4
5/3/12 0:00,565000,house,4
5/3/12 0:00,580000,house,4
5/3/12 0:00,581000,house,4
5/3/12 0:00,596000,house,3
5/3/12 0:00,630000,house,4
5/3/12 0:00,641000,house,2
5/4/12 0:00,430000,house,3
5/4/12 0:00,494125,house,4
5/4/12 0:00,505000,house,4
5/4/12 0:00,569000,house,4
5/5/12 0:00,375000,house,3
5/5/12 0:00,527000,house,4
5/5/12 0:00,540000,house,5
5/5/12 0:00,765000,house,4
5/7/12 0:00,405000,house,3
5/7/12 0:00,450000,house,3
5/7/12 0:00,465000,house,3
5/7/12 0:00,465000,house,3
5/7/12 0:00,495000,house,4
5/7/12 0:00,555000,house,3
5/7/12 0:00,600000,house,3
5/7/12 0:00,620000,house,4
5/7/12 0:00,785000,house,4
5/7/12 0:00,935000,house,4
5/8/12 0:00,389000,house,3
5/8/12 0:00,395000,house,2
5/8/12 0:00,425000,house,4
5/8/12 0:00,430000,house,3
5/8/12 0:00,585000,house,4
5/8/12 0:00,701000,house,4
5/8/12 0:00,1150000,house,4
5/9/12 0:00,436000,house,3
5/9/12 0:00,455000,house,4
5/9/12 0:00,525000,house,4
5/9/12 0:00,540000,house,4
5/9/12 0:00,635000,house,4
5/9/12 0:00,850000,house,3
5/10/12 0:00,359000,house,2
5/10/12 0:00,445000,house,3
5/10/12 0:00,454700,house,3
5/10/12 0:00,545000,house,4
5/10/12 0:00,555000,house,4
5/10/12 0:00,847000,house,5
5/11/12 0:00,416500,house,3
5/11/12 0:00,450000,house,3
5/11/12 0:00,468000,house,3
5/11/12 0:00,500000,house,3
5/11/12 0:00,510000,house,3
5/12/12 0:00,440000,house,3
5/12/12 0:00,492500,house,4
5/12/12 0:00,585000,house,4
5/12/12 0:00,725000,house,4
5/12/12 0:00,815000,house,4
5/14/12 0:00,405000,house,3
5/14/12 0:00,482500,house,3
5/14/12 0:00,483000,house,3
5/14/12 0:00,550000,house,4
5/15/12 0:00,382000,house,3
5/15/12 0:00,419000,house,3
5/15/12 0:00,455000,house,3
5/16/12 0:00,327500,house,2
5/16/12 0:00,375000,house,3
5/16/12 0:00,470000,house,3
5/16/12 0:00,530000,house,4
5/16/12 0:00,650000,house,3
5/17/12 0:00,445000,house,3
5/17/12 0:00,449950,house,3
5/17/12 0:00,497500,house,4
5/17/12 0:00,515000,house,4
5/17/12 0:00,618000,house,4
5/18/12 0:00,432500,house,3
5/18/12 0:00,485000,house,3
5/18/12 0:00,540000,house,4
5/18/12 0:00,795500,house,5
5/19/12 0:00,521000,house,3
5/19/12 0:00,613000,house,3
5/19/12 0:00,660000,house,4
5/19/12 0:00,730000,house,5
5/21/12 0:00,239000,house,1
5/21/12 0:00,412500,house,3
5/21/12 0:00,429000,house,3
5/21/12 0:00,459000,house,3
5/21/12 0:00,505000,house,4
5/21/12 0:00,510000,house,4
5/21/12 0:00,525000,house,4
5/21/12 0:00,548000,house,4
5/21/12 0:00,560000,house,4
5/21/12 0:00,570000,house,4
5/21/12 0:00,845000,house,3
5/21/12 0:00,870000,house,4
5/22/12 0:00,380000,house,3
5/22/12 0:00,534000,house,4
5/22/12 0:00,615000,house,4
5/23/12 0:00,440000,house,3
5/23/12 0:00,460000,house,4
5/23/12 0:00,545000,house,4
5/23/12 0:00,590000,house,4
5/23/12 0:00,605000,house,4
5/23/12 0:00,675000,house,5
5/24/12 0:00,400000,house,3
5/24/12 0:00,437500,house,3
5/24/12 0:00,450000,house,4
5/24/12 0:00,515750,house,4
5/24/12 0:00,535000,house,3
5/24/12 0:00,825000,house,4
5/24/12 0:00,967000,house,5
5/24/12 0:00,1163000,house,4
5/25/12 0:00,405000,house,3
5/25/12 0:00,425000,house,3
5/25/12 0:00,430000,house,3
5/25/12 0:00,435000,house,3
5/25/12 0:00,463000,house,4
5/25/12 0:00,485000,house,4
5/25/12 0:00,512000,house,3
5/25/12 0:00,525000,house,4
5/25/12 0:00,540000,house,3
5/25/12 0:00,550000,house,4
5/25/12 0:00,595000,house,5
5/25/12 0:00,612000,house,4
5/26/12 0:00,457500,house,3
5/26/12 0:00,642500,house,4
5/26/12 0:00,1350000,house,5
5/28/12 0:00,400000,house,3
5/28/12 0:00,410000,house,4
5/28/12 0:00,435000,house,3
5/28/12 0:00,525000,house,4
5/29/12 0:00,420000,house,3
5/29/12 0:00,517000,house,3
5/29/12 0:00,522500,house,4
5/29/12 0:00,610000,house,4
5/29/12 0:00,662220,house,4
5/29/12 0:00,1460000,house,3
5/30/12 0:00,375000,house,2
5/30/12 0:00,425000,house,3
5/30/12 0:00,449000,house,3
5/31/12 0:00,445000,house,3
5/31/12 0:00,474500,house,4
5/31/12 0:00,517500,house,4
5/31/12 0:00,520000,house,4
5/31/12 0:00,530000,house,3
5/31/12 0:00,626500,house,4
5/31/12 0:00,1200000,house,5
6/1/12 0:00,410500,house,3
6/1/12 0:00,535000,house,4
6/1/12 0:00,575000,house,4
6/2/12 0:00,450000,house,3
6/2/12 0:00,535000,house,4
6/2/12 0:00,780000,house,3
6/4/12 0:00,475000,house,3
6/5/12 0:00,400000,house,3
6/5/12 0:00,450000,house,3
6/5/12 0:00,470000,house,3
6/5/12 0:00,494950,house,3
6/5/12 0:00,580000,house,3
6/6/12 0:00,451000,house,5
6/6/12 0:00,470000,house,5
6/6/12 0:00,473000,house,4
6/6/12 0:00,500000,house,4
6/6/12 0:00,640000,house,3
6/7/12 0:00,415000,house,3
6/7/12 0:00,430000,house,4
6/7/12 0:00,453000,house,3
6/7/12 0:00,490000,house,5
6/7/12 0:00,546000,house,4
6/7/12 0:00,552500,house,4
6/7/12 0:00,703750,house,5
6/8/12 0:00,415000,house,3
6/8/12 0:00,457000,house,3
6/8/12 0:00,469900,house,3
6/8/12 0:00,470000,house,4
6/8/12 0:00,470500,house,3
6/8/12 0:00,490000,house,3
6/8/12 0:00,760000,house,4
6/11/12 0:00,692500,house,4
6/12/12 0:00,480000,house,3
6/12/12 0:00,505000,house,4
6/12/12 0:00,546000,house,4
6/13/12 0:00,415000,house,3
6/14/12 0:00,281000,house,1
6/14/12 0:00,365000,house,3
6/14/12 0:00,513000,house,4
6/14/12 0:00,515000,house,4
6/14/12 0:00,551000,house,4
6/14/12 0:00,850000,house,5
6/15/12 0:00,365000,house,3
6/15/12 0:00,385000,house,3
6/15/12 0:00,500000,house,3
6/16/12 0:00,765000,house,4
6/16/12 0:00,770000,house,4
6/18/12 0:00,390000,house,3
6/18/12 0:00,396700,house,3
6/18/12 0:00,441000,house,3
6/18/12 0:00,472000,house,5
6/18/12 0:00,515000,house,4
6/18/12 0:00,536000,house,3
6/18/12 0:00,590000,house,4
6/18/12 0:00,612000,house,4
6/18/12 0:00,1500000,house,5
6/19/12 0:00,469000,house,3
6/19/12 0:00,520000,house,3
6/20/12 0:00,490000,house,3
6/20/12 0:00,565000,house,4
6/20/12 0:00,615000,house,4
6/21/12 0:00,517500,house,3
6/22/12 0:00,394000,house,3
6/22/12 0:00,450000,house,3
6/22/12 0:00,510000,house,4
6/22/12 0:00,569000,house,4
6/23/12 0:00,510000,house,4
6/25/12 0:00,446000,house,3
6/25/12 0:00,480000,house,3
6/25/12 0:00,535000,house,4
6/25/12 0:00,736000,house,5
6/25/12 0:00,745000,house,4
6/25/12 0:00,822500,house,4
6/25/12 0:00,1010000,house,3
6/26/12 0:00,406000,house,3
6/26/12 0:00,493000,house,4
6/26/12 0:00,515500,house,4
6/26/12 0:00,650000,house,4
6/27/12 0:00,410000,house,3
6/27/12 0:00,415000,house,3
6/27/12 0:00,445000,house,3
6/27/12 0:00,485000,house,3
6/27/12 0:00,500000,house,3
6/27/12 0:00,502000,house,3
6/27/12 0:00,512000,house,3
6/27/12 0:00,525500,house,4
6/27/12 0:00,595000,house,5
6/28/12 0:00,425000,house,3
6/28/12 0:00,550000,house,3
6/28/12 0:00,560000,house,4
6/28/12 0:00,585000,house,4
6/28/12 0:00,597500,house,4
6/28/12 0:00,675000,house,5
6/29/12 0:00,407000,house,3
6/29/12 0:00,410000,house,3
6/29/12 0:00,425000,house,3
6/29/12 0:00,490000,house,4
6/29/12 0:00,496000,house,3
6/29/12 0:00,505000,house,3
6/29/12 0:00,530000,house,3
6/29/12 0:00,535000,house,4
6/29/12 0:00,575000,house,3
6/29/12 0:00,580000,house,4
6/29/12 0:00,587500,house,4
6/29/12 0:00,835000,house,4
6/29/12 0:00,895000,house,4
6/30/12 0:00,500000,house,3
6/30/12 0:00,580000,house,3
6/30/12 0:00,650000,house,5
7/2/12 0:00,347000,house,3
7/2/12 0:00,422000,house,3
7/2/12 0:00,435000,house,3
7/2/12 0:00,488000,house,3
7/2/12 0:00,516000,house,3
7/2/12 0:00,620000,house,4
7/3/12 0:00,375000,house,3
7/3/12 0:00,420000,house,3
7/3/12 0:00,425000,house,3
7/3/12 0:00,447000,house,3
7/3/12 0:00,490000,house,3
7/3/12 0:00,558500,house,3
7/3/12 0:00,887500,house,5
7/4/12 0:00,422500,house,3
7/4/12 0:00,472000,house,4
7/4/12 0:00,500000,house,4
7/4/12 0:00,854000,house,5
7/4/12 0:00,900000,house,4
7/5/12 0:00,438000,house,3
7/5/12 0:00,478000,house,4
7/5/12 0:00,530000,house,3
7/5/12 0:00,540000,house,4
7/5/12 0:00,840000,house,5
7/6/12 0:00,350000,house,2
7/6/12 0:00,445000,house,3
7/6/12 0:00,535000,house,4
7/6/12 0:00,560000,house,4
7/6/12 0:00,625000,house,3
7/6/12 0:00,650000,house,4
7/6/12 0:00,653000,house,2
7/7/12 0:00,425000,house,3
7/7/12 0:00,720000,house,3
7/9/12 0:00,590000,house,3
7/9/12 0:00,690000,house,5
7/10/12 0:00,485000,house,4
7/10/12 0:00,549000,house,4
7/10/12 0:00,590000,house,4
7/11/12 0:00,485000,house,3
7/11/12 0:00,511000,house,4
7/11/12 0:00,545000,house,4
7/11/12 0:00,578000,house,4
7/12/12 0:00,506500,house,4
7/12/12 0:00,1300000,house,5
7/13/12 0:00,412500,house,3
7/13/12 0:00,425000,house,3
7/13/12 0:00,480000,house,4
7/13/12 0:00,612500,house,3
7/13/12 0:00,810000,house,3
7/14/12 0:00,515000,house,3
7/14/12 0:00,817000,house,3
7/15/12 0:00,517000,house,3
7/15/12 0:00,695000,house,4
7/16/12 0:00,435000,house,3
7/16/12 0:00,441000,house,3
7/16/12 0:00,460000,house,3
7/16/12 0:00,465000,house,3
7/16/12 0:00,480000,house,4
7/16/12 0:00,505000,house,4
7/16/12 0:00,511000,house,4
7/16/12 0:00,530000,house,4
7/16/12 0:00,580000,house,4
7/16/12 0:00,730000,house,3
7/17/12 0:00,259000,house,4
7/18/12 0:00,410000,house,3
7/18/12 0:00,442800,house,4
7/18/12 0:00,572500,house,4
7/18/12 0:00,595000,house,3
7/18/12 0:00,710000,house,4
7/18/12 0:00,795000,house,4
7/19/12 0:00,420000,house,3
7/19/12 0:00,472000,house,4
7/19/12 0:00,560000,house,4
7/20/12 0:00,453000,house,3
7/20/12 0:00,530000,house,3
7/20/12 0:00,560000,house,4
7/20/12 0:00,602500,house,4
7/20/12 0:00,840000,house,4
7/21/12 0:00,430000,house,4
7/23/12 0:00,428000,house,3
7/23/12 0:00,505000,house,2
7/23/12 0:00,620000,house,3
7/23/12 0:00,800000,house,4
7/24/12 0:00,470000,house,4
7/24/12 0:00,500000,house,4
7/24/12 0:00,510000,house,3
7/24/12 0:00,530000,house,4
7/24/12 0:00,687000,house,4
7/24/12 0:00,850000,house,3
7/25/12 0:00,430000,house,3
7/25/12 0:00,441000,house,3
7/25/12 0:00,442000,house,3
7/25/12 0:00,455000,house,3
7/25/12 0:00,459000,house,3
7/25/12 0:00,500000,house,4
7/25/12 0:00,605000,house,4
7/26/12 0:00,630000,house,5
7/26/12 0:00,1450000,house,4
7/27/12 0:00,380000,house,3
7/27/12 0:00,408000,house,3
7/27/12 0:00,470000,house,3
7/27/12 0:00,640000,house,4
7/28/12 0:00,696000,house,3
7/28/12 0:00,745000,house,3
7/28/12 0:00,821000,house,5
7/28/12 0:00,936000,house,4
7/28/12 0:00,975000,house,5
7/28/12 0:00,1105000,house,3
7/30/12 0:00,367000,house,3
7/30/12 0:00,410000,house,3
7/30/12 0:00,415000,house,3
7/30/12 0:00,492111,house,3
7/30/12 0:00,525000,house,4
7/30/12 0:00,622000,house,5
7/30/12 0:00,660000,house,4
7/30/12 0:00,768000,house,4
7/31/12 0:00,270000,house,2
7/31/12 0:00,405000,house,2
7/31/12 0:00,406000,house,3
7/31/12 0:00,433000,house,3
7/31/12 0:00,516000,house,3
7/31/12 0:00,540000,house,4
7/31/12 0:00,925000,house,4
8/1/12 0:00,285000,house,2
8/1/12 0:00,447000,house,3
8/1/12 0:00,527500,house,4
8/2/12 0:00,390000,house,3
8/2/12 0:00,392000,house,3
8/2/12 0:00,458000,house,3
8/2/12 0:00,760000,house,4
8/2/12 0:00,830000,house,4
8/2/12 0:00,1005000,house,5
8/3/12 0:00,330000,house,3
8/3/12 0:00,365000,house,3
8/3/12 0:00,470000,house,3
8/3/12 0:00,515000,house,4
8/3/12 0:00,529950,house,4
8/3/12 0:00,559950,house,4
8/3/12 0:00,585000,house,4
8/3/12 0:00,617000,house,4
8/3/12 0:00,667500,house,4
